sample_id,smiles
111,CC1=C(CC(CCCCCCCCCC)CCCCCCCC)C=C(C2=C(N=S=N3)C3=C(C4=CC(CC(CCCCCCCCCC)CCCCCCCCCC)=C(C5=CC=C(C6=CC=C(C)S6)S5)S4)C7=NSN=C72)S1
112,CC1=C(CCCCCCCCCCCCC)C(SC2=C3SC4=C2SC(C5=CC=C(C6=CC=C(C)S6)S5)=C4CCCCCCCCCCCCC)=C3S1
113,O=C(N1CC(CCCCCCCC)CCCCCCCCCC)C(C2=C1C3=CC4=C(S3)C=C(C)S4)=C(C5=CC(SC(C6=CC=C(C)S6)=C7)=C7S5)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O
114,CC1=CC(CCCCCCCCCCCC)=C(S1)C(S2)=CC3=C2C(SC(C(SC(C)=C4)=C4CCCCCCCCCCCC)=C5)=C5C=C3
115,CCC(CCCC)CC1=C(C2=CC=C(C3=C(CC(CCCC)CC)C=C(C4=CC(C(CC(CCCC)CC)(CC(CC)CCCC)C5=C6C=CC(C7=CC=CC=C7)=C5)=C6C=C4)S3)S2)SC(C8=CC=CC=C8)=C1
116,O=C1C(C2=C(C3=CC=C(C4=CC=C(C)C5=NSN=C45)S3)N1CC(CCCCCCCCCC)CCCCCCCC)=C(C6=CC=C(C)S6)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O
117,CC(N(CC(CCCCCCCCCC)CCCCCCCC)C1=O)=C(C1=C(C2=CC=C(C3=CC=C(C4=CC=C(C)S4)C5=NSN=C53)S2)N6CC(CCCCCCCC)CCCCCCCCCC)C6=O
118,O=C1C(C2=C(C3=CC=C(C4=CC=C(C(N5CCOCCOCCOC)=C(C(C5=O)=C(C6=CC=C(C)S6)N7CCOCCOCCOC)C7=O)S4)S3)N1CC(CCCCCCCCCC)CCCCCCCC)=C(C8=CC=C(C)S8)N(CC(CCCCCCCCCC)CCCCCCCC)C2=O
119,O=C1C(C2=C(C3=CC=C(C4=CC=C(C)C5=NSN=C45)[Se]3)N1CC(CCCCCCCCCC)CCCCCCCC)=C(C6=CC=C(C)[Se]6)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O
120,CCCCCCCCC(CC1=C(C2=CC=C(C(C3=NSN=C3C(C)=C4F)=C4F)S2)SC(C5=CC(CC(CCCCCCCC)CCCCCCCCCC)=C(S5)C(S6)=CC=C6C)=C1)CCCCCCCCCC
121,O=C1C(C2=C(C3=CC=C(C)S3)N1CC(CCCCCCCCCCCCCC)CCCCCCCCCCCC)=C(C4=CC=C(C5=CC6=C(C=C(/C=C/C7=CC8=C(C=C(C)S8)S7)S6)S5)S4)N(CC(CCCCCCCCCCCCCC)CCCCCCCCCCCC)C2=O
122,O=C(C1=C(C2=CC=C(C3=CC=CS3)S2)N4CC(CCCCCCCCCCCC)CCCCCCCCCC)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(C5=CC=C(C6=CC=C(/C=C/C7=CC=C(C8=CC=CS8)[Se]7)[Se]6)S5)=C1C4=O
123,O=C(C1=C(C2=CC=C(C3=CC=C(/C=C/C4=CC=C(C)[Se]4)[Se]3)S2)N5C(CCCCCCCCCCCC)CCCCCCCCCC)N(C(CCCCCCCCCCCC)CCCCCCCCCC)C(C6=CC=C(C)S6)=C1C5=O
124,C(C)S5)S4)S3)N1CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(C6=CC=C(C)S6)N(CC(CCCCCCCCCCCC)CCCCCCCCCC)C2=O
125,C4C(N(C5=C4C=CC=C5)C(C(C6=CC=C(C7=C(CCCCCC
126,CCCCCC)C=C(C8=CC9=C(C(OCC(CCCCCCCCCC)CCCCCCCC)=C(C=C(C)S%10)C%10=C9OCC(CCCCCCCCCC)CCCCCCCC)S8)S7)S6)=C%11%12)=O)=C%11N1C%13=C%12C=CC=C%13
127,CCCCCCC)CCCCCCCCCC)C(C3=CC=C(C4=CC=C(C5=CC=C(C6=CC=C(C7=CC=C(C8=CC=C(C)S8)S7)S6)S5)S4)S3)=C12)=O
128,C)C2=C3C=C(C(CCCCCCCCCCCCCCCC)(CCCCCCCCCCCCCCCC)C4=C5SC(C6=CC=C(C)C7=NSN=C67)=C4)C5=C3)=C3S1
129,O=C1C(C2=C(C3=CC=C(C)S3)N1CC(CCCCCCCC)CCCCCCCCCC)=C(C4=CC=C(C5=CC=C(/C=C/C6=CC=C(C)S6)S5)S4)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O
130,O=C1C(C2=C(C3=CC=C(C)S3)N1CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(C4=CC=C(C5=CC=C(/C=C/C6=CC=C(C)S6)S5)S4)N(CCC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O
131,O=C(C1=C(C2=CC=C(C3=CC=C(/C=C/C4=CC=C(C)S4)S3)S2)N5C(CCCCCCCCCCCC)CCCCCCCCCC)N(C(CCCCCCCCCCCC)CCCCCCCCCC)C(C6=CC=C(C)S6)=C1C5=O
132,CC1=CC=C(N(C2=CC=C(C)C=C2C)C3=CC=C(C=C3)C)C=C1
133,CC1=CC(SC2=C3C(CCCCCCCCCCCCCCCC)(CCCCCCCCCCCCCCCC)C4=C2C=C(C(CCCCCCCCCCCCCCCC)(CCCCCCCCCCCCCCCC)C5=C6SC7=C5SC(C8=CC=C(C)C9=NSN=C98)=C7)C6=C4)=C3S1
134,O=C1C(C2=C(C3=CC=C(C4=CC5=C(C=C(C(C=C(SC(C)=C6)C6=C7)=C7N8CCCCCCCCCCCC)C8=C5)S4)S3)N1CC(CCCCCCCC)CCCCCCCCCC)=C(C9=CC=C(C)S9)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O
135,O=C(N(CC(CCCCCCCC)CCCCCCCCCC)C1=C/2SC(C)=C1)C2=C3C4=C(C=C(C5=CC=C(C)C6=NSN=C65)S4)N(CC(CCCCCCCCCC)CCCCCCCC)C/3=O
136,O=C1C(C2=C(C3=CC=C(C4=CC=C(C)[Se]4)[Se]3)N1CC(CCCCCCCCCC)CCCCCCCC)=C(C5=CC=C(C)S5)N(CC(CCCCCCCCCC)CCCCCCCC)C2=O
137,O=C1N(CC(CCCCCCCC)CCCCCCCCCC)C(C)=C2C(N(CC(CCCCCCCC)CCCCCCCCCC)C(C3=CC=C(C4=CC=C(C5=CC=C(C6=CC=C(C7=CC=C(C8=CC=C(C9=CC=C(C)S9)S8)S7)S6)S5)S4)S3)=C12)=O
138,CC1=CC(CCCCCCCCCCCCCC)=C(/C=C/C2=C(CCCCCCCCCCCCCC)C=C(C3=CC4=C(C=C(C)S4)S3)S2)S1
139,CCCCCCCCCCCCCCCCC1(CCCCCCCCCCCCCCCC)C2=C(SC(C3=CN=C(C(S4)=CC5=C4C6=C(C5(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)C=C(C7=NC=C(C8=CC=CS8)C9=NSN=C79)S6)C%10=NSN=C%103)=C2)C%11=C1C=C(S%11)C%12=CC=CS%12
140,CC1=CC=C(C2=C3C(C(N2CC(CCCCCCCCCCCC)CCCCCCCCCCCCCC)=O)=C(C4=CC=C(C5=CC6=C(C(SC7=C8SC(C)=C7)=C8S6)S5)S4)N(CC(CCCCCCCCCCCC)CCCCCCCCCCCCCC)C3=O)S1
141,O=C1N(CC(CCCCCCCCCCCC)CCCCCCCCCC)C(C2=CC=C(C)S2)=C3C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(C4=CC=C(C5=CC=C(C6=CC=C(C=C6)C7=CC=C(C)S7)S5)S4)=C13)=O
142,O=C(/C1=C(C2=C(N3CC(CCCCCCCC)CCCCCCCCCC)C=C(C4=CC=C(C=C(C)C=C5)C5=C4)S2)/C3=O)N(CC(CCCCCCCC)CCCCCCCCCC)C6=C1SC(C)=C6
143,CC1=CC(CCCCCCCCCCCCCCCCCC)=C(/C=C/C2=C(CCCCCCCCCCCCCCCCCC)C=C(C3=CC4=C(C(SC(C)=C5)=C5S4)S3)S2)S1
144,CC1=CC=C(C(N(CC(CCCCCCCC)CCCCCCCCCC)C2=O)=C3C2=C(C4=CC=C(C5=CC6=C(/C(C7=C6C=CC=C7)=C8C(C=CC=C9)=C9C%10=C\8SC(C)=C%10)S5)S4)N(CC(CCCCCCCCCC)CCCCCCCC)C3=O)S1
145,C3C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(C4=CC=C(C5=CC=C(C6=CC=C(C7=CC=C(C)S7)S6)S5)S4)=C13)=O
146,O=C1N(CC(CCCCCC)CCCCCCCCCC)C(C2=CC(SC(C)=C3)=C3S2)=C4C1=C(C5=CC(SC(C6=CC=C(C)S6)=C7)=C7S5)N(CC(CCCCCCCCCC)CCCCCCCC)C4=O
147,CC1=CC(CCCCCCCCCCCC)=C(C2=CC=C(C3=CC=C(C4=C(CCCCCCCCCCCC)C=C(C)S4)S3)S2)S1
148,O=C(C1=C(C2=CC=C(C)S2)N3C(CCCCCCCCCC)CCCCCCCCCCCC)N(C(CCCCCCCCCC)CCCCCCCCCCCC)C(C4=CC=C(C5=CC=C(C6=CC=C(C)S6)S5)S4)=C1C3=O
149,O=C(C1=C(C2=CC=C(C)S2)N3CCCC(CCCCCCCCCC)CCCCCCCCCCCC)N(CCCC(CCCCCCCCCC)CCCCCCCCCCCC)C(C4=CC=C(C5=CC=C(C6=CC=C(C)S6)S5)S4)=C1C3=O
150,O=C1N(CC(CCCCCCCCCCCC)CCCCCCCCCC)C(C2=CC=C(C)S2)=C3C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(C4=CC=C(C5=CC=C(C6=CC=C(C=C6)C7=CC=C(C)S7)S5)S4)=C13)=OCC=C(C5=CC=C(C6=CC=C(C7=CC=C(C)S7)[Se]6)S5)S4)=C13)=O
151,O=C(C1=C(C2=CC=C(C)S2)N3CC(CCCCCCCC)CCCCCCCCCC)N(CC(CCCCCCCC)CCCCCCCCCC)C(C4=CC=C(C5=CC=C(C6=CC=C(C)[Se]6)[Se]5)S4)=C1C3=O
152,O=C1N(CC(CCCCCCCCCCCC)CCCCCCCCCC)C(C2=CC=C(C)S2)=C3C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(C4=CC=C(C5=CC=C(C6=CC=C(C7=CC=C(C)[Se]7)[Se]6)[Se]5)S4)=C13)=O
153,CC1=CC=C(C(N(CC(CCCCCCCCCC)CCCCCCCC)C2=O)=C3C2=C(C4=CC=C(C5=CC=C(C6=CC=C(C7=CC=C(C)S7)S6)S5)S4)N(CC(CCCCCCCCCC)CCCCCCCC)C3=O)S1
154,CC1=CC=C(C(N(CC(CCCCCCCCCC)CCCCCCCC)C2=O)=C3C2=C(C4=CC=C(C5=CC=C(C6=CC=C(C7=CC=C(C)[Se]7)[Se]6)S5)S4)N(CC(CCCCCCCCCC)CCCCCCCC)C3=O)S1
155,O=C1N(CCCCCCC(CCCCCCCCCC)CCCCCCCCCCCC)C(C2=CC=C(C)S2)=C3C1=C(C4=CC=C(C5=CC=C(/C=C/C6=CC=C(C)[Se]6)[Se]5)S4)N(CCCCCCC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O
156,C3C1=C(C4=CC=C(C5=CC=C(/C=C/C6=CC=C(C)[Se]6)[Se]5)S4)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O
157,O=C1N(CC(CCCCCCCCCC)CCCCCCCC)C(C2=CC=C(C3=CC=C(C4=CC=C(C)S4)S3)O2)=C5C(N(CC(CCCCCCCCCC)CCCCCCCC)C(C6=CC=C(C)O6)=C15)=O
158,CC1=C(CC(CCCCCCCC)CCCCCCCCCC)C=C(C2=C(N=S=N3)C3=C(C4=CC(CC(CCCCCCCCCC)CCCCCCCC)=C(C5=CC6=C(C=C(C)S6)S5)S4)C7=NSN=C72)S1
159,CC1=C(CCCCCCCCCCCC)C=C(C2=CC=C(C3=C4C(C(N3C(CCCCCC)CCCCCCCC)=O)=C(C5=CC=C(C(S6)=CC(CCCCCCCCCCCC)=C6C)S5)N(C(CCCCCC)CCCCCCCC)C4=O)S2)S1
160,CC1=CC(CCCCCCCCCCCC)=C(C2=CC=C(/C=C/C3=CC=C(C4=C(CCCCCCCCCCCC)C=C(C)S4)S3)S2)S1
161,CC(S1)=C(CCCCCCCCCCCC)C=C1C2=C3C(N=S=N3)=C(C4=CC(CCCCCCCCCCCC)=C(C5=CC=C(C6=C7C(C(N6CC(CCCCCCCCCC)CCCCCCCC)=O)=C(C8=CC=C(C)S8)N(CC(CCCCCCCCCC)CCCCCCCC)C7=O)S5)S4)C9=NSN=C92
162,O=C1N(CC(CCCCCCCCCC)CCCCCCCC)C(C2=CC=C(C3=C(CCCCCCCCCCCC)C=C(C4=C(N=S=N5)C5=C(C6=CC(CCCCCCCCCCCC)=C(C)S6)C7C4N=S=N7)S3)S2)=C8C(N(CC(CCCCCCCCCC)CCCCCCCC)C(C9=CC=C(C)S9)=C81)=O
163,CC1=CC2=C(S1)C(SC3=C4SC5=C3CN(CC(CCCCCCCCCC)CCCCCCCC)CC6=C5SC7=C6SC8=C7CN(CC(CCCCCCCCCC)CCCCCCCC)CC9=C8SC%10=C9SC%11=C%10CN(CC(CCCCCCCCCC)CCCCCCCC)CC%12=C%11SC(C)=C%12)=C4CN(CC(CCCCCCCCCC)CCCCCCCC)C2
164,O=C1/C(C=C(C2=CC=C(C3=CC=C(C4=CC=C(C)S4)S3)S2)N1CC(CCCCCCCC)CCCCCCCCCC)=C5C=C(C6=CC=C(C)S6)N(CC(CCCCCCCCCC)CCCCCCCC)C\5=O
165,CC1=CC=C(C2=C(OCCCCCCCC)C(OCCCCCCCC)=C(C3=CC=C(C4=CC5=C(C6=CC=C(C)C=C6N5CCCCCCCC)C=C4)S3)CC2)S1
166,CC1=CC2=C(S1)C(SC3=C4SC5=C3CN(CC(CCCCCCCCCC)CCCCCCCC)CC6=C5SC7=C6SC8=C7CN(CC(CCCCCCCCCC)CCCCCCCC)CC9=C8SC%10=C9SC%11=C%10CN(CC(CCCCCCCCCC)CCCCCCCC)CC%12=C%11SC(C)=C%12)=C4CN(CC(CCCCCCCCCC)CCCCCCCC)C2C)CCCCCCCC)CC9=C8SC%10=C9SC%11=C%10CN(CC(CCCCCCCCCC)CCCCCCCC)CC%12=C%11SC%13=C%12SC%14=C%13CN(CC(CCCCCCCCCC)CCCCCCCC)CC%15=C%14SC(C)=C%15)=C4CN(CC(CCCCCCCCCC)CCCCCCCC)C2
167,CCCCCCC=O=C(C4=CC=C(C5=CN=C(C6=NC=C(C)S6)S5)S4)N(CCCCC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O)S1
168,O=C1C(C2=C(C3=NC=C(C)S3)N1CC(CCCCCCCC)CCCCCC)=C(C4=NC=C(C5=CC=C(C)S5)S4)N(CC(CCCCCC)CCCCCCCC)C2=O
169,O=C1C(C2=C(C3=CC=C(C4=CC(OCCCCCCCC)=C(C5=NC6=C(N=C(C7=C(OCCCCCCCC)C=C(C)S7)S6)S5)S4)S3)N1CC(CCCCCC)CCCCCCCC)=C(C8=CC=C(C)S8)N(CC(CCCCCC)CCCCCCCC)C2=O
170,CC1=CC(CCCCCCCCCCCC)=C(C2=CC(CCCCCCCCCCCC)=C(C3=NC(SC(C4=C(CCCCCCCCCCCC)C=C(C5=C(CCCCCCCCCCCC)C=C(C)S5)S4)=N6)=C6S3)S2)S1
171,CC1=CC(CCCCCC)=C(C2=CC(CCCCCC)=C(C3=NC(SC(C4=C(CCCCCC)C=C(C5=C(CCCCCC)C=C(C)S5)S4)=N6)=C6S3)S2)S1
172,CC1=C(CCCCCCCCCCCCCC)C=C(C2=CC3=C(C=C(C4=CC(CCCCCCCCCCCCCC)=C(/C=C/C)S4)S3)S2)S1
173,CC1=CC(CCCCCCCCCCCC)=C(C2=CC3=C(C(SC(C4=C(CCCCCCCCCCCC)C=C(C)S4)=C5)=C5N3CCCCCCCC)S2)S1
174,CCCCCCCCCC3=O=C4C3=C(C5=CC=C(C6=CC(CCCCCCCCCCCC)=C(C)S6)S5)N(CC(CCCCCCCC)CCCCCC)C4=O)S2)S1
175,CC1=CC(N(CC(CCCCCC)CCCCCCCC)C2=C3SC(C4=CC=C(C(N(CCCCCCCCCCCCCCCC)C5=O)=C6C5=C(C7=CC=C(C)S7)N(CCCCCCCCCCCCCCCC)C6=O)S4)=C2)=C3S1
176,O=C1N(CC(CCCCCCCC)CCCCCCCCCC)C(C2=CC=C(C3=CC=C(C4=CC=C(C5=CC=CC=C5)S4)S3)S2)=C6C(N(CC(CCCCCCCCCC)CCCCCCCC)C(C7=CC=C(S7)C8=CC=CC=C8)=C61)=O
177,O=C(/C1=C2C(C=CC(C3=CC=C(C)S3)=C4)=C4N(CC(CCCCCCCCCC)CCCCCCCC)C\2=O)N(CC(CCCCCCCCCC)CCCCCCCC)C5=C1C=CC(C)=C5
178,O=C(N(CCCCCCCCCC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(F)F)F)F)F)F)F)F)C1=O)C2=C(C3=CC=C(C4=CC=C(C)S4)S3)C=C5C6=C(C(N(CCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C5=O)=O)C(C)=CC1=C62
179,O=C(N(CCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C)C1=O)C2=C(C3=CC=C(C4=CC=C(C)S4)S3)C=C5C6=C(C(N(CCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C)C5=O)=O)C(C)=CC1=C62
180,O=C(N(CCCCCCCOCCOCCOCCOC)C1=O)C2=C(C3=CC=C(/C=C/C4=CC=C(C)S4)S3)C=C5C6=C(C(N(CCCCCCCOCCOCCOCCOC)C5=O)=O)C(C)=CC1=C62
181,C=C(/C(CCO)=C(C4=CC=C(C)[Se]4)\CCO)[Se]3)C=C5C6=C(C(N(CC(CCCCCCCCCC)CCCCCCCC)C5=O)=O)C(C)=CC1=C62
182,O=C1C(C2=C(C3=CC=C(C)[Se]3)N1CCCCCCC[Si](O[Si](C)(C)C)(C)O[Si](C)(C)C)=C(C4=CC=C(C)S4)N(CCCCCCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)C)C2=O
183,O=C1C(C2=C(C3=CN=C(C4=NC=C(C)S4)S3)N1CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(C5=CC=C(C)S5)N(CC(CCCCCCCCCCCC)CCCCCCCCCC)C2=O
184,O=C1C(C2=C(C3=C(F)C(F)=C(C)C(F)=C3F)N1CC(CCCCCCCC)CCCCCC)=C(C4=CC=C(C)S4)N(CC(CCCCCC)CCCCCCCC)C2=O
185,O=C1C(C2=C(C3=CC=C(C4=CC=C(C)S4)S3)N1CC(CCCCCCCCCC)CCCCCCCC)=C(C5=CN=C(C)C=C5)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O
186,O=C1C(C2=C(C3=CC4=C(C=C(C)S4)S3)N1CC(CCCCCCCCCC)CCCCCCCC)=C(C5=CN=C(C)C=C5)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O
187,C2=C3C(C=CC(C4=CC(F)=C(C5=C(F)C=C(C)S5)S4)=C6F)=C6N(CCCC(CCCCCCCCCC)CCCCCCCCCC)C\3=O)=O)=C15
188,O=C(N1C2=C3C=C(OCC(CCCCCCCCCC)CCCCCCCC)C=C2)C(C4=CC=C(C5=CC=C(C)C6=NSN=C65)S4)=C7C8=C1C3=C(C9=CC=C(C)S9)C(N8C%10=C7C=C(OCC(CCCCCCCC)CCCCCCCCCC)C=C%10)=O
189,CC1=NC(CCCCCCCC)=C(C2=CC3=C(C(SC(C4=C(CCCCCCCC)N=C(C)S4)=C5)=C5N3CC(CCCCCC)CCCCCCCC)S2)S
190,CC1=NC(CCCCCCCCCCCC)=C(C2=CC3=C(C(SC(C4=C(CCCCCCCCCCCC)N=C(C)S4)=C5)=C5N3CC(CCCCCC)CCCCCCCC)S2)S1
191,CC1=C(CCCCCCCCCCCCC)C(SC2=C3SC4=C2SC(C5=CC=C(C)S5)=C4CCCCCCCCCCCCC)=C3S1
192,CC1=CC=C(C2=C(CCCCCCCCCCCCC)C(SC3=C4SC5=C3SC(C6=CC=C(C)S6)=C5CCCCCCCCCCCCC)=C4S2)S1
193,CC1=CC=C(C2=C(CCCCCCCCCCCCC)C(SC3=C4SC5=C3SC(C6=CC=C(C7=CC=C(C)S7)S6)=C5CCCCCCCCCCCCC)=C4S2)S1
194,CC1=CC=C(C2=C(CCCCCCCCCC)C(SC3=C4SC5=C3SC6=C5SC(C7=CC=C(C)S7)=C6CCCCCCCCCC)=C4S2)S1
195,CC1=CC(CCCCCC)=C(C2=CC=C(/C=C/C3=CC=C(C4=C(CCCCCC)C=C(C)S4)S3)S2)S1
196,CC1=CC=C(C2=CC(CCCCCCCCCCCC)=C(C3=NC(CCCCCCCCCCCC)=C(C4=C(CCCCCCCCCCCC)N=C(C5=C(CCCCCCCCCCCC)C=C(C6=CC=C(C)S6)S5)S4)S3)S2)S1
197,CC1=CC(CCCCCCCC)=C(C2=CC(CCCCCCCC)=C(C3=NC(C=C(SC(C4=C(CCCCCCCC)C=C(C5=C(CCCCCCCC)C=C(C)S5)S4)=N6)C6=C7)=C7S3)S2)S1
198,CC1=CC=C(C(C=C(C(CCCCCCCC)(CCCCCCCC)C2=C3C=CC(C4=CC=C(N(C5=CC=C(C)C=C5C)C6=CC=C(C)C=C6)C=C4)=C2)C3=C7)=C7C8(CCCCCCCC)CCCCCCCC)C8=C1
199,CCCCCCCCC)C3=C4SC(C5=CC6=C(C=C(C)S6)S5)=C3)C4=C7)=C7C2(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)S1
200,CC1=CC=C(C2=CC3=C(C(SC(C4=CC=C(C5=CC=C(C6=CC7=C(C(SC(C)=C8)=C8[Si]7(CCCCCCCC)CCCCCCCC)S6)S5)S4)=C9)=C9[Si]3(CCCCCCCC)CCCCCCCC)S2)C%10=NSN=C%101
201,CC1=CC=C(C2=CC(OCCCCCCCCCCCC)=C(C3=C(OCCCCCCCCCCCC)C=C(C)S3)S2)C(C(N4CCCCCCCCCCCC)=O)=C1C4=O
202,CC1=CC(CCCCCCCC)=C(C)[Se]1
203,CC1=CC(CCCCCCCCCC)=C(C2=CC=C(C3=C(CCCCCCCCCC)C=C(C)S3)[Se]2)S1
204,CC1=CC(C(N(CC(CC)CCCC)C2=O)=O)=C(C2=C(C3=CC(OCCCCCCCCCCCC)=C(C4=C(OCCCCCCCCCCCC)C=C(C)S4)S3)C=C5C(N6CC(CC)CCCC)=O)C5=C1C6=O
205,CC1=C(C)C=C(N=C(C2=CC=C(C3=NC(C)C(C)N3C4=O)C5=C4C=CC6=C25)N7C6=O)C7=C1
206,O=C1C2=CC=C3C4=C(C5=NC6=CC=CC=C6N5C3=O)C=CC(C7=NC8=CC=CC=C8N71)=C24CCCC
207,CC1=CC2=C(C(C=C(C3=CC=C(C)C4=NSN=C34)C=C5)=C5C2(CO)CO)C=C1
208,CC1=CC2=C(C(SC(C3=CC=C(C)C4=NSN=C34)=C5)=C5[Si]2(CCC(CO)CCCC)CCC(CO)CCCC)S1
209,CC1=CC2=C(C(SC(C3=CC=C(C4=CC=C(C5=CC=C(C)S5)C6=NSN=C46)S3)=C7)=C7[Si]2(CCC(CO)CCCC)CCC(CO)CCCC)S1
210,CC1=CC(C(OCCCCCCCC)=C(SC(C2=C(SC(C(OCCCCCCCCCCCC)=O)=C3)C3=C(C)S2)=C4)C4=C5OCCCCCCCC)=C5
211,CC1=CC=C2C(C(CCCCCC)(CCCCCC)C3=C2C=CC(C4=CC=C(N(C5=CC=C(C)C=C5)C6=CC=C(/C=C/C7=CC=C(/C=C(C#N)/C#N)C7)C=C6)C=C4)=C3)=C1
212,C(N(C5=CC=C(C)C=C5)C6=CC=C(/C=C/C7=CC=C(/C=C8C(N(CC)C(N(CC)C/8=O)=S)=O)C7)C=C6)C=C4)=C3)=C
213,CC1=CC(CCCCCCCCCCCC)=C(C2=CC(SC(C3=C(CCCCCCCCCCCC)C=C(C)S3)=C4)=C4S2)S1
214,CC1=C2C(C(N1CC(CCCCCCCCCC)CCCCCCCC)=O)=C(C3=CC=C(C4=CC5=C(C(SC(C6=CC=C(C)S6)=C7)=C7C8=CSC=C85)S4)S3)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O
215,CC1=C2C(C(N1CC(CCCCCCCCCC)CCCCCCCC)=O)=C(C3=CC=C(C4=CC5=C(C(SC(C6=CC=C(C)S6)=C7)=C7C8=C(CCCCCCCCCCCC)SC(CCCCCCCCCCCC)=C85)S4)S3)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O
216,CC1=CC=C(C2=C3C(C(N2CC(CCCCCCCCCC)CCCCCCCC)=O)=C(C4=CC=C(C5=CC=C(C)C=C5)S4)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O)S1
217,CC1=CC=C(C2=C3C(C(N2CC(CCCCCCCC)CCCCCCCCCC)=O)=C(C4=CC=C(C5=C(OCCCCCCCC)C=C(C)C(OCCCCCCCC)=C5)S4)N(CC(CCCCCCCCCC)CCCCCCCC)C3=O)S1
218,CC1=CC=C2C(/C(C(N2CC(CCCCCCCCCCCC)CCCCCCCCCC)=O)=C3C(OC4=C\3C=CC5=C4C=CC(/C6=C7C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C8=C\7C=CC(C(S9)=CC(CCCCCCCCCCCC)=C9C%10=C(C=C(C)S%10)CCCCCCCCCCCC)=C8)=O)=C5OC6=O)=O)=C1
219,CC1=CC=C2C(/C(C(N2CC(CCCCCCCCCCCC)CCCCCCCCCC)=O)=C3C(OC4=C\3C=CC5=C4C=CC(/C6=C7C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C8=C\7C=CC(C(S9)=CC(CCCCCCCCCCCC)=C9C%10=C(C=C(C)S%10)CCCCCCCCCCCC)=C8)=O)=C5OC6=O)=O)=C1CCCCCCCCC)CCCCCCCCCCCC)C8=C\7C=CC(C(S9)=C(CCCCCCCCCCCC)C=C9C%10=CC(CCCCCCCCCCCC)=C(C)S%10)=C8)=O)=C5OC6=O)=O)=C1
220,F[B-]([N+]1=CC(C2=CC=C(C3=C(CCCCCCCCCCCC)C=C(C4=CC(CCCCCCCCCCCC)=C(C5=CC=C(C)S5)S4)S3)S2)=CC1C6C7=CC=C(CCCCCCCC)S7)(F)N8C6=CC(C)=C8
221,F[B-]([N+]1=CC(C2=CC=C(C3=CC(CCCCCCCCCCCC)=C(C4=C(CCCCCCCCCCCC)C=C(C5=CC=C(C)S5)S4)S3)S2)=CC1C6C7=CC=C(CCCCCCCC)S7)(F)N8C6=CC(C)=C8
222,CC1=CC2=C(C=C(C3=C(CCCCCCCCCCCCCC)C=C(/C=C/C4=CC(CCCCCCCCCCCCCC)=C(C)S4)S3)S2)S1
223,CC1=C(CCCCCCCCCCCCCC)C2=C(C(CCCCCCCCCCCCCC)=C(C3=CC=C(/C=C/C4=CC=C(C)S4)S3)S2)S1
224,O=C1C2=C(C)SC(C3=C(CCCCCCCCCCCC)C=C(C4=CC5=C(C=C(C6=CC(CCCCCCCCCCCC)=C(C)S6)S5)S4)S3)=C2C(N1CC(CCCCCCCC)CCCCCCCCCC)=O
225,O=C1C2=C(C)SC(C3=CC(CCCCCCCCCCCC)=C(C4=CC5=C(C=C(C6=C(CCCCCCCCCCCC)C=C(C)S6)S5)S4)S3)=C2C(N1CCCCCCCCCCCC)=O
226,CC(SC(C4=CC=CC=C4)=C5)=C5S3)S2)=C6C(N(CCCCC(CCCCCCCCCC)CCCCCC)C(C7=CC=C(C8=CC=CC=C8)S7)=C61=O
